exer_id:token,assignment_id:token_seq,cpt_seq:token_seq
6083,6,"[34, 38, 90, 114, 173, 197, 324, 415, 423, 478]"
3561,6,"[34, 38, 90, 114, 173, 197, 311, 324, 415, 423, 478]"
6524,6,"[34, 38, 90, 114, 173, 197, 311, 324, 415, 423, 478]"
2728,7,"[44, 107, 593]"
1096,7,"[44, 107, 593]"
833,8,[44]
187,9,"[125, 195, 299, 604]"
105,9,"[125, 195, 299, 604]"
262,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
213,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
160,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
194,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
82,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
41,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
65,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
1041,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
323,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
410,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1004,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
151,31,"[6, 269, 365, 439, 473, 557, 575]"
1006,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1657,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
700,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
4701,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
1342,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
1598,24,"[278, 286, 354]"
1637,25,"[1, 71, 286, 297]"
626,25,"[1, 71, 286, 297]"
2800,26,"[344, 386]"
641,27,"[243, 315, 504, 606]"
3431,38,"[122, 182, 490, 498, 563]"
1463,38,"[122, 182, 490, 498, 563]"
3225,38,"[122, 490, 563]"
942,38,"[122, 182, 490, 561, 563]"
2880,38,"[122, 182, 490, 498, 563]"
10437,82,"[22, 53, 65, 226, 288, 366, 442, 478, 480, 523]"
12222,82,"[22, 53, 65, 211, 366, 442, 478, 480, 485, 523]"
16296,82,"[53, 150, 211, 288, 366, 416, 436, 477, 478, 480]"
9750,82,"[22, 53, 65, 226, 288, 366, 442, 478, 480, 523]"
10440,82,"[22, 53, 65, 226, 288, 366, 442, 478, 480, 523]"
14723,82,"[53, 150, 226, 288, 366, 416, 436, 477, 478, 480]"
12279,82,"[53, 150, 211, 366, 416, 436, 477, 478, 480, 485]"
12060,82,"[53, 150, 211, 366, 416, 436, 477, 478, 480, 485]"
12218,82,"[22, 53, 65, 211, 366, 442, 478, 480, 485, 523]"
7147,82,"[53, 150, 211, 366, 416, 436, 477, 478, 480, 485]"
8590,82,"[22, 53, 65, 211, 366, 442, 478, 480, 485, 523]"
15328,82,"[22, 53, 65, 211, 288, 366, 442, 478, 480, 523]"
11869,82,"[22, 53, 65, 211, 366, 442, 478, 480, 485, 523]"
11353,83,"[45, 138, 166, 183, 326, 375, 403, 478, 506]"
13146,83,"[45, 138, 166, 183, 326, 375, 403, 478, 506]"
11728,83,"[45, 138, 166, 183, 326, 375, 403, 478, 506]"
18174,83,[375]
11352,83,"[45, 138, 166, 183, 326, 375, 403, 478, 506]"
449,7,"[107, 593]"
469,7,"[44, 107, 593]"
1726,7,"[44, 107, 593]"
2871,25,"[1, 71, 286, 297]"
2881,25,"[1, 71, 286, 297]"
3655,26,"[24, 511]"
1610,26,"[344, 386]"
2382,27,"[243, 315, 504]"
3148,46,"[8, 171, 513]"
3204,46,[8]
2324,47,"[8, 172, 513]"
3397,47,"[8, 172, 513]"
1647,47,"[8, 172, 513]"
1649,47,"[8, 172, 513]"
3144,47,"[8, 172, 513]"
4240,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
1321,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
3252,39,"[110, 177, 242, 290, 464]"
6163,57,"[110, 177, 398, 503]"
3913,57,"[110, 177, 398, 503]"
5454,58,"[177, 398, 503, 560]"
5316,58,"[177, 398, 503, 560]"
5267,58,"[177, 398, 503, 560]"
4813,58,"[177, 398, 503, 560]"
5266,58,"[177, 398, 503, 560]"
6875,2,"[301, 408, 569]"
1236,2,"[223, 301, 408]"
6336,2,"[223, 458, 505]"
7081,2,"[223, 458, 505]"
1243,3,"[220, 301, 408, 449, 569]"
5996,3,"[220, 223, 408, 449, 505]"
7386,3,"[220, 223, 408, 449, 505]"
5457,3,"[276, 301, 449, 458, 569]"
5872,3,"[223, 276, 301, 449, 458]"
811,3,"[223, 276, 449, 458, 505]"
7096,3,"[223, 276, 449, 458, 505]"
7347,4,"[142, 264, 408, 505, 569]"
7824,4,"[142, 264, 301, 458, 569]"
857,4,"[142, 264, 458, 505, 569]"
1855,7,"[44, 107, 593]"
430,7,"[44, 107, 593]"
3455,8,"[44, 107, 470, 593]"
2693,8,"[44, 191, 470, 593]"
2741,8,[44]
2386,8,"[44, 107, 470, 593]"
3541,47,"[8, 513]"
3125,38,"[98, 122, 312, 490, 561]"
3425,38,"[122, 182, 490, 498, 563]"
4093,39,"[110, 177, 242, 290, 464]"
3263,40,[522]
3454,8,"[44, 107, 470, 593]"
1818,8,"[44, 107, 470, 593]"
1075,8,"[44, 107, 470, 593]"
691,8,"[44, 107, 470, 593]"
1781,24,"[278, 286, 354]"
547,27,"[243, 315, 504, 606]"
1263,7,"[44, 107, 593]"
3363,7,"[44, 107, 593]"
1730,7,"[44, 107, 593]"
1039,7,"[44, 191, 593]"
1169,7,"[44, 107, 593]"
1213,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
290,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
302,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
237,31,"[6, 269, 439, 473, 575]"
411,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
232,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1148,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
694,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
666,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
440,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
463,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
407,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
104,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
679,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1134,7,"[44, 107, 593]"
2673,7,"[44, 107, 593]"
1519,7,"[44, 107, 593]"
906,7,"[44, 107, 593]"
89,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
294,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
838,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1005,31,"[269, 439, 473, 575]"
1017,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
662,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1100,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
674,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
675,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
239,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1255,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
236,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
673,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
3334,2,"[223, 408, 505]"
6494,2,"[458, 505, 569]"
7101,2,"[458, 505, 569]"
129,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
106,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
987,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
57,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
43,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
1067,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
292,31,"[269, 439, 473, 575]"
137,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
114,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1679,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1003,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
193,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
230,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
952,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
14266,64,"[128, 289, 429, 540]"
14259,64,"[128, 289, 429, 540]"
2243,64,"[128, 289, 429, 540]"
14264,64,"[128, 289, 429, 540]"
14258,64,[540]
1932,41,[605]
11406,41,[32]
1951,42,[267]
13875,42,[267]
2445,42,[238]
1973,42,[238]
2457,42,[238]
2498,43,"[327, 544, 600]"
2061,43,"[327, 544, 600]"
2487,43,"[27, 143, 544]"
2151,43,"[27, 143, 544]"
13735,43,"[27, 143, 544]"
2035,43,"[27, 143, 544]"
2185,67,"[27, 143, 181, 544]"
2166,67,"[27, 143, 181, 544]"
2556,67,"[285, 327, 544, 600]"
2180,67,"[27, 143, 181, 544]"
2613,67,"[285, 327, 544, 600]"
2548,67,"[27, 143, 181, 544]"
2131,67,"[95, 389, 544, 551]"
14268,64,"[128, 289, 429, 540]"
948,39,"[110, 177, 242, 290, 464]"
5328,40,"[103, 177, 290, 464, 522, 560]"
5452,57,"[110, 177, 398, 503]"
4011,57,"[110, 177, 398, 503]"
4661,57,"[110, 177, 398, 503]"
798,58,"[177, 398, 503, 560]"
6517,59,"[60, 79, 142, 264, 590]"
5411,59,"[60, 79, 142, 264, 590]"
6467,59,"[60, 79, 142, 264, 590]"
8100,59,"[60, 142, 264, 590]"
904,59,"[60, 142, 264, 590]"
8663,59,"[60, 142, 264, 590]"
912,59,"[60, 142, 264, 590]"
6327,59,"[60, 142, 264, 590]"
5413,59,"[60, 142, 264, 590]"
6007,59,"[60, 142, 264, 590]"
11931,59,"[60, 142, 264, 590]"
7291,2,"[223, 408, 505]"
6473,2,"[223, 301, 408]"
4051,2,"[301, 458, 569]"
3086,3,"[220, 408, 449, 505, 569]"
7588,3,"[220, 223, 408, 449, 505]"
4274,3,"[220, 408, 449, 505, 569]"
3785,3,"[220, 223, 301, 408, 449]"
3469,3,"[220, 223, 301, 408, 449]"
873,3,"[220, 301, 408, 449, 569]"
6268,3,"[220, 223, 408, 449, 505]"
4846,3,"[220, 223, 408, 449, 505]"
5458,3,"[276, 449, 458, 505, 569]"
6258,3,"[223, 276, 449, 458, 505]"
3782,3,"[223, 276, 449, 458, 505]"
7157,4,"[142, 264, 408, 505, 569]"
3614,4,"[142, 264, 301, 408, 569]"
3342,4,"[142, 264, 458, 505, 569]"
5876,4,"[142, 264, 458, 505, 569]"
17420,5,"[142, 220, 264, 301, 408, 449, 569]"
7734,5,"[142, 220, 264, 301, 408, 449, 569]"
8404,5,"[142, 220, 264, 408, 449, 505, 569]"
11932,5,"[142, 264, 276, 449, 458, 505, 569]"
18890,5,"[142, 264, 276, 449, 458, 505, 569]"
3768,5,"[142, 264, 276, 301, 449, 458, 569]"
8878,5,"[142, 264, 276, 449, 458, 505, 569]"
465,7,"[44, 107, 593]"
2797,8,"[107, 470]"
3214,8,"[44, 107, 470]"
283,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
52,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
4098,44,"[19, 36, 71, 146, 297, 331, 481, 549]"
611,26,"[243, 606]"
9965,48,"[89, 187, 528]"
956,0,"[72, 213, 329, 521, 596]"
6353,0,"[72, 213, 329, 521, 596]"
6354,0,"[72, 213, 329, 521, 596]"
4235,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
4859,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
882,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
965,39,"[110, 177, 242, 290, 464]"
4314,40,"[103, 177, 290, 464, 522, 560]"
4034,40,"[103, 177, 290, 464, 522, 560]"
751,57,"[110, 177, 398, 503]"
5895,58,"[177, 398, 503, 560]"
5313,58,"[177, 398, 503, 560]"
16226,32,"[25, 142, 167, 244, 266]"
7234,32,"[25, 142, 167, 244, 266, 350, 394]"
14012,32,"[25, 142, 167, 244, 266, 350, 394]"
7244,32,"[11, 25, 140, 394, 440]"
16227,32,"[25, 140, 350, 394]"
7245,32,"[11, 25, 140, 265, 281, 394, 440]"
4620,35,"[25, 140]"
1437,35,"[11, 25, 142, 167, 244, 265, 266, 281, 394, 440]"
4842,2,"[458, 505, 569]"
1244,3,"[220, 408, 449, 505, 569]"
7289,3,"[220, 223, 408, 449, 505]"
5788,3,"[276, 301, 449, 458, 569]"
14205,4,"[142, 264, 301, 458, 569]"
3879,4,"[142, 223, 264, 301, 458]"
1055,4,"[142, 264, 458, 505, 569]"
13176,5,"[142, 220, 264, 408, 449, 505, 569]"
1012,7,"[44, 107, 593]"
897,8,"[44, 191, 470, 593]"
3424,8,"[44, 107, 470, 593]"
85,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
414,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
93,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
264,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
5206,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
9282,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3249,45,"[19, 71, 297, 481]"
5489,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
5487,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
5805,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
6015,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
1443,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
6819,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
8057,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
1803,26,"[344, 386]"
957,38,"[122, 182, 490, 561, 563]"
4013,57,"[110, 177, 398, 503]"
1414,57,"[110, 177, 398, 503]"
6465,59,"[60, 142, 264, 590]"
8318,59,"[60, 142, 264, 590]"
5473,2,"[223, 408, 505]"
4225,2,"[223, 301, 408]"
3333,2,"[223, 301, 458]"
5781,2,"[223, 301, 458]"
6808,2,"[223, 458, 505]"
671,7,"[44, 107, 593]"
2721,7,"[44, 107, 593]"
1544,7,"[44, 107, 593]"
1879,7,"[44, 107, 593]"
1848,7,"[44, 107, 593]"
1147,31,"[6, 42, 174, 269, 418, 439, 473, 575]"
2675,25,"[1, 71, 286, 297]"
2776,26,"[24, 511]"
1191,26,"[344, 386]"
2738,47,"[8, 513]"
3103,47,"[8, 172, 513]"
3146,47,"[8, 172, 513]"
42,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
192,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
258,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
693,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
229,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1143,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
224,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
315,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1212,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
6303,58,"[177, 398, 503, 560]"
7275,2,"[223, 301, 458]"
2323,7,"[44, 107, 593]"
664,7,"[44, 107, 593]"
930,7,"[44, 107, 593]"
3837,8,"[107, 470]"
2869,8,"[107, 470]"
2381,8,"[107, 470]"
161,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
4062,44,"[19, 71, 146, 297, 481]"
1787,25,"[1, 71, 297]"
6881,0,"[72, 213, 329, 521, 596]"
6300,0,"[72, 213, 329, 521, 596]"
712,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
7186,2,"[223, 301, 408]"
3471,3,"[276, 301, 449, 458, 569]"
6241,3,"[223, 276, 449, 458, 505]"
5766,4,"[142, 264, 301, 408, 569]"
3805,4,"[142, 223, 264, 301, 408]"
3610,4,"[142, 264, 301, 458, 569]"
1070,4,"[142, 264, 458, 505, 569]"
7393,4,"[142, 264, 458, 505, 569]"
722,5,"[142, 264, 449]"
2812,7,"[44, 107, 593]"
1669,7,"[44, 107, 593]"
281,30,"[6, 42, 69, 190, 203, 356, 369, 439, 509]"
1210,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
1101,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
219,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
4268,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3242,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
5983,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
3691,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4493,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3872,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4535,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
5935,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3383,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
6228,45,"[71, 146, 229, 297, 331, 481, 549]"
5207,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4629,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
6304,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
2865,25,"[1, 71, 286, 297]"
591,26,"[227, 259]"
1578,26,"[344, 386]"
6730,48,"[89, 187, 528]"
8898,48,"[89, 187, 528]"
11848,48,"[89, 187, 528]"
9659,48,"[89, 187, 528]"
8893,48,"[89, 187, 528]"
8064,49,"[119, 319, 420, 528]"
8109,49,"[119, 319, 420, 528]"
9954,50,"[414, 587, 608]"
6450,50,"[363, 404, 603]"
6443,50,"[385, 414, 587]"
10558,50,"[363, 370, 407]"
4796,50,"[370, 383, 407]"
9533,50,"[370, 407, 573]"
8141,50,"[414, 573, 587]"
10207,50,"[201, 370, 407]"
12267,50,"[370, 383, 407]"
6437,50,"[404, 573, 603]"
4798,50,"[404, 573, 603]"
11206,50,"[84, 370, 407]"
8020,50,"[84, 414, 587]"
7535,50,"[404, 603, 608]"
8265,50,"[201, 404, 603]"
8177,50,"[385, 404, 603]"
4791,50,"[84, 370, 407]"
10514,50,"[84, 404, 603]"
7528,50,"[363, 370, 407]"
4087,50,"[383, 404, 603]"
8016,50,"[414, 573, 587]"
4793,50,"[84, 404, 603]"
8780,52,"[56, 135, 257, 342, 377, 478, 530, 602]"
8917,52,"[56, 135, 257, 342, 377, 478, 602]"
10936,52,"[56, 135, 257, 342, 377, 478, 602]"
10762,52,"[56, 135, 257, 342, 377, 478, 602]"
11908,53,[373]
10757,53,[373]
8791,53,[373]
12356,53,[373]
6840,53,[55]
8786,53,[55]
7569,53,[54]
6459,53,[54]
9472,53,[74]
3421,0,"[72, 213, 329, 521, 596]"
7193,0,"[72, 213, 329, 521, 596]"
6917,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
7415,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
7413,1,"[106, 115, 121, 175, 279, 296, 336, 596]"
3922,58,"[177, 398, 503, 560]"
3448,35,"[25, 140, 311, 440]"
4781,35,"[25, 140]"
3536,35,"[25, 72, 140, 142, 167, 262]"
5542,35,"[25, 72, 140, 262, 311, 440]"
8853,35,"[25, 140, 265, 281, 311, 440]"
4804,35,"[25, 72, 140, 142, 167, 262, 311, 440]"
8172,35,"[25, 142, 167, 244, 266]"
3443,35,"[25, 83, 140, 336]"
2397,35,"[25, 140, 311, 440]"
3532,35,"[25, 140, 142, 167]"
8043,35,"[25, 140, 142, 167, 216, 261]"
3167,35,"[25, 72, 140, 262]"
7510,35,"[25, 140, 142, 167, 216, 261]"
1901,35,"[25, 140]"
6959,35,"[25, 140, 311, 440]"
3537,35,"[25, 140, 142, 167, 216, 261]"
4500,35,"[25, 142, 167, 244, 266]"
3704,60,"[33, 72, 262, 364]"
3707,60,"[33, 72, 83, 262, 283, 336, 456]"
7202,60,"[33, 72, 83, 262, 311, 336, 364, 440]"
3661,61,"[33, 199, 311, 364, 609]"
6914,61,"[33, 185, 199, 364]"
3824,61,"[33, 185, 199, 364]"
6384,60,"[33, 72, 83, 262, 336, 364]"
3955,60,"[33, 311, 364, 440]"
4289,60,"[33, 72, 83, 262, 283, 311, 336, 440, 456]"
3708,60,"[33, 156, 364, 574]"
5922,60,"[33, 72, 83, 262, 283, 336, 456]"
3825,61,"[33, 37, 156, 199, 311, 335, 574, 609]"
1388,60,"[33, 72, 156, 262, 364, 574]"
6825,2,"[223, 301, 408]"
7155,2,"[458, 505, 569]"
6034,3,"[223, 276, 449, 458, 505]"
7399,4,"[142, 264, 301, 408, 569]"
5334,4,"[142, 264, 408, 505, 569]"
8217,4,"[142, 264, 301, 408, 569]"
5767,4,"[142, 264, 458, 505, 569]"
10090,5,"[142, 220, 264, 301, 408, 449, 569]"
5952,5,"[142, 264]"
6980,6,"[34, 38, 90, 114, 173, 197, 324, 415, 445, 478]"
9281,6,"[34, 38, 90, 114, 173, 197, 324, 415, 423, 478]"
3811,6,"[34, 38, 90, 114, 173, 197, 311, 324, 415, 445, 478]"
8825,6,"[34, 38, 90, 114, 173, 197, 311, 324, 415, 423, 478]"
8842,6,"[34, 38, 90, 114, 173, 197, 324, 415, 423, 478]"
61,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
139,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
225,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
40,30,"[6, 42, 69, 190, 203, 269, 356, 369, 439, 486, 509, 575]"
115,31,"[6, 42, 174, 269, 365, 369, 418, 439, 468, 473, 557, 575]"
2372,26,"[243, 606]"
3105,47,"[8, 172, 513]"
3329,47,"[8, 172, 513]"
3177,38,"[122, 182, 490, 561, 563]"
1286,7,"[44, 107, 593]"
1680,8,"[107, 470, 593]"
4096,8,"[44, 107, 470, 593]"
2689,8,"[44, 107, 470, 593]"
1896,27,"[243, 315, 504, 606]"
1808,27,"[243, 315, 504, 606]"
5446,46,"[8, 513]"
3274,47,"[8, 172, 513]"
4092,47,"[8, 172, 513]"
3195,47,"[8, 172, 513]"
3330,47,"[8, 172, 513]"
9356,59,"[60, 79, 142, 264, 590]"
6306,59,"[60, 79, 142, 264, 590]"
6010,59,"[60, 79, 142, 264, 590]"
5355,59,"[60, 142, 264, 590]"
6382,59,"[60, 142, 264, 590]"
7713,59,"[60, 142, 264, 590]"
6234,59,"[60, 142, 264, 590]"
7084,59,"[60, 142, 264, 590]"
1353,62,"[60, 79, 142, 264, 590]"
6418,62,"[60, 79, 142, 264, 590]"
9403,62,"[60, 79, 142, 264, 590]"
9408,62,"[60, 79, 142, 264, 590]"
9410,62,"[60, 142, 264, 590]"
8399,62,"[60, 142, 264, 590]"
7211,2,"[223, 408, 505]"
3080,2,"[458, 505, 569]"
7164,2,"[223, 458, 505]"
5485,2,"[223, 301, 458]"
6335,2,"[223, 301, 458]"
3779,2,"[223, 301, 458]"
7089,2,"[223, 458, 505]"
5501,3,"[220, 223, 408, 449, 505]"
7122,3,"[223, 276, 449, 458, 505]"
4213,3,"[276, 301, 449, 458, 569]"
6175,4,"[142, 264, 408, 505, 569]"
5973,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
1840,27,"[24, 116, 315, 511]"
1181,27,"[243, 315, 504, 606]"
3760,39,"[110, 177, 242, 290, 464]"
4056,40,"[103, 177, 290, 464, 522, 560]"
4778,57,"[110, 177, 398, 503]"
4497,57,"[110, 177, 398, 503]"
4009,57,"[110, 177, 398, 503]"
4773,57,"[110, 177, 398, 503]"
5536,58,"[177, 398, 503, 560]"
4015,58,"[177, 398, 503, 560]"
859,58,"[177, 398, 503, 560]"
782,58,"[177, 398, 503, 560]"
14721,59,"[60, 79, 142, 264, 590]"
5988,59,"[60, 79, 142, 264, 590]"
6409,59,"[60, 79, 142, 264, 590]"
8409,59,"[60, 79, 142, 264, 590]"
1508,59,"[60, 142, 264, 590]"
949,59,"[60, 142, 264, 590]"
6340,59,"[60, 142, 264, 590]"
1137,59,"[60, 142, 264, 590]"
9392,59,"[60, 142, 264, 590]"
5287,59,"[60, 142, 264, 590]"
7663,62,"[60, 79, 142, 264, 590]"
12836,62,"[60, 79, 142, 264, 590]"
8344,62,"[60, 79, 142, 264, 590]"
14750,62,"[60, 79, 142, 264, 590]"
1365,62,"[60, 79, 142, 264, 590]"
9479,62,[264]
14809,62,"[60, 79, 142, 264, 590]"
12834,62,"[60, 142, 264, 590]"
6940,62,"[60, 142, 264, 590]"
14806,62,"[60, 142, 264, 590]"
14811,62,"[60, 142, 264, 590]"
14813,62,"[60, 142, 264, 590]"
7717,62,"[60, 142, 264, 590]"
8352,62,"[60, 142, 264, 590]"
5883,2,"[223, 408, 505]"
7176,2,"[223, 408, 505]"
6846,2,"[223, 458, 505]"
4047,2,"[223, 458, 505]"
7153,2,"[223, 458, 505]"
5237,2,"[223, 301, 458]"
793,3,"[220, 223, 408, 449, 505]"
763,3,"[220, 223, 301, 408, 449]"
4481,3,"[220, 223, 301, 408, 449]"
6029,3,"[220, 223, 301, 408, 449]"
4081,3,"[220, 223, 408, 449, 505]"
5517,3,"[220, 223, 301, 408, 449]"
7115,3,"[223, 276, 301, 449, 458]"
6030,3,"[223, 276, 449, 458, 505]"
5969,3,"[223, 276, 449, 458, 505]"
7380,3,"[223, 276, 301, 449, 458]"
5964,3,"[223, 276, 449, 458, 505]"
7198,3,"[223, 276, 449, 458, 505]"
5926,4,"[142, 264, 408, 505, 569]"
6970,4,"[142, 223, 264, 301, 458]"
8342,4,"[142, 264, 458, 505, 569]"
1273,7,"[44, 107, 593]"
2680,8,"[44, 107, 470, 593]"
196,30,"[6, 42, 269, 439, 486, 509, 575]"
3381,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
6848,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4833,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4727,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3979,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
4731,45,"[19, 36, 71, 146, 297, 331, 481, 549]"
4273,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
9277,45,"[36, 71, 146, 229, 297, 331, 481, 549]"
3858,45,"[71, 146, 229, 297, 481, 549]"
